"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2017-96-27/05/2021","01",3,"SA","Motor Cars - Sedan","1988","South East","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","003","5381","Y",
"2017-96-27/05/2021","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-97-27/05/2021","01",0,"SA","Station Wagon","2011","North East","Female","038","SA","C ","Full","Not Towing","Straight Ahead","001","5606",,
"2017-97-27/05/2021","02",0,"SA","Station Wagon","2003","South West","Female","032","SA","C ","Full","Not Towing","Right Turn","001","5606",,
"2017-98-27/05/2021","01",0,"SA","Motor Cars - Sedan","2002","West","Male","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-98-27/05/2021","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-99-27/05/2021","01",1,"SA","Motor Cars - Sedan","2009","North West","Female","044","UNKNOWN","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2017-99-27/05/2021","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-100-27/05/2021","01",0,"SA","Utility","2008","North","Male","071","UNKNOWN","HR","Full","Not Towing","Stopped on Carriageway","001","5090",,
"2017-100-27/05/2021","02",0,"SA","Motor Cars - Sedan","2001","North","Female","022","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5075",,
"2017-100-27/05/2021","03",0,"SA","Motor Cars - Sedan","2004","North","Male","022","UNKNOWN","C ","Provisional 2","Not Towing","Straight Ahead","001","5121",,
"2017-101-27/05/2021","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2003","West","Male","033","SA","HR","Full","Not Towing","Straight Ahead","001","5084",,
"2017-101-27/05/2021","02",0,,"Tree",,,,,,,,,,,,,
"2017-102-27/05/2021","01",0,"SA","Motor Cars - Sedan","2011","North","Female","074","SA","C ","Full","Not Towing","Overtaking - on Right","001","5540",,
"2017-102-27/05/2021","02",0,"SA","Station Wagon","2011","North","Female","036","SA","HR","Full","Not Towing","Parking - Angle","002","5422",,
"2017-103-27/05/2021","01",0,"SA","Motor Cars - Sedan","2009","West","Male","078","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-103-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","U Turn","001","XXXX",,
"2017-104-27/05/2021","01",0,"SA","SEMI TRAILER","2011","West","Male","023","SA","HC","Full","Trailer","Straight Ahead","001","5311","Y",
"2017-105-27/05/2021","01",0,,"Pedal Cycle",,"North","Male","035",,,,,"Straight Ahead","001","2566",,
"2017-105-27/05/2021","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2007","North","Male","062","SA","LR","Full","Not Towing","Straight Ahead","001","5501",,
"2017-106-27/05/2021","01",1,"SA","Motor Cars - Sedan","2003","South West","Female","045","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5023",,
"2017-106-27/05/2021","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-107-27/05/2021","01",0,"SA","Light Truck LT 4.5T","2013","North","Male","045","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2017-107-27/05/2021","02",0,"SA","Motor Cars - Sedan","2004","East","Male","072","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5068",,
"2017-108-27/05/2021","01",0,,"Pedal Cycle",,"South","Unknown","XXX","UNKNOWN",,,,"Straight Ahead","001","XXXX",,
"2017-108-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Entering Private Driveway","001","XXXX",,
"2017-109-27/05/2021","01",0,"SA","Motor Cycle","2014","South West","Male","042","UNKNOWN","XX","Unknown","Not Towing","Left Turn","001","XXXX",,
"2017-109-27/05/2021","02",0,"SA","Motor Cycle","2012","South West","Male","041","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","001","XXXX",,
"2017-110-27/05/2021","01",0,"SA","Motor Cycle","2015","South East","Unknown","XXX","SA","XXR ","Learners","Not Towing","Straight Ahead","001","5113",,
"2017-110-27/05/2021","02",0,"SA","Utility","2011","South East","Male","039","UNKNOWN","MC","Full","Not Towing","Stopped on Carriageway","001","5136",,
"2017-111-27/05/2021","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2010","West","Unknown","XXX","UNKNOWN","MC","Unlicenced","Trailer","Swerving","003","5155",,
"2017-111-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-112-27/05/2021","01",0,"SA","Motor Cycle","2013","North",,,,,,"Not Towing","Parked","000",,,
"2017-112-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-112-27/05/2021","03",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2017-113-27/05/2021","01",4,"SA","Station Wagon","1998","North West","Female","032","SA","C ","Full","Not Towing","Straight Ahead","005","5107",,
"2017-113-27/05/2021","02",0,"SA","Utility","2015","South West","Male","043","SA","C ","Full","Not Towing","Right Turn","001","XXXX",,
"2017-114-27/05/2021","01",0,"SA","Motor Cars - Sedan","2008","North East","Female","082","SA","C ","Full","Not Towing","Left Turn","002","5075",,
"2017-114-27/05/2021","02",0,"SA","OMNIBUS","2000","North West","Male","032","SA","HR","Full","Not Towing","Straight Ahead","001","5091",,
"2017-115-27/05/2021","01",0,"SA","Motor Cars - Sedan","1999","North","Male","023","SA","C ","Probationary","Not Towing","Right Turn","002","5401",,
"2017-115-27/05/2021","02",0,"SA","Motor Cars - Sedan","1988","North","Female","020","SA","C ","Full","Not Towing","Straight Ahead","001","5038",,
"2017-116-27/05/2021","01",0,"SA","Station Wagon","2013","East","Female","068","SA","C ","Full","Not Towing","Parking - Parallel","001","XXXX",,
"2017-116-27/05/2021","02",0,"SA","Utility","2012","East","Male","039","SA","C ","Full","Not Towing","Parked","001","5008",,
"2017-117-27/05/2021","01",1,"SA","Motor Cars - Sedan","2002","West","Male","035","UNKNOWN","C ","Full","Not Towing","Straight Ahead","005","5162",,
"2017-117-27/05/2021","02",1,"SA","Motor Cars - Sedan","1997","West","Male","059","SA","HRR ","Full","Not Towing","Straight Ahead","001","5038",,
"2017-117-27/05/2021","03",1,"SA","Motor Cars - Sedan","2016","West","Female","036","SA","C ","Full","Not Towing","Straight Ahead","001","5158",,
"2017-117-27/05/2021","04",0,,"Pedal Cycle",,"West","Male","021",,,,,"Straight Ahead","001","5042","Y",
"2017-118-27/05/2021","01",0,"SA","Motor Cars - Sedan","2003","East","Male","019","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5252",,
"2017-118-27/05/2021","02",0,,"Tree",,,,,,,,,,,,,
"2017-119-27/05/2021","01",0,"SA","Motor Cars - Sedan","2010","North East","Male","058","SA","C ","Full","Trailer","Stopped on Carriageway","001","XXXX",,
"2017-119-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-120-27/05/2021","01",0,"SA","Motor Cars - Sedan","2002","South","Male","030","SA","C ","Full","Not Towing","Right Turn","001","5114",,
"2017-120-27/05/2021","02",0,"SA","Motor Cars - Sedan","2003","North","Female","055","SA","C ","Full","Not Towing","Straight Ahead","001","5113",,
"2017-121-27/05/2021","01",0,"SA","Motor Cars - Sedan","2011","West","Female","066","SA","C ","Full","Not Towing","Straight Ahead","001","5051",,
"2017-121-27/05/2021","02",0,,"Pedal Cycle",,"North","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2017-122-27/05/2021","01",0,"SA","Motor Cars - Sedan","1993","South West","Male","021","SA","C ","Full","Not Towing","Straight Ahead","002","5125",,
"2017-122-27/05/2021","02",0,"SA","Utility","2015","South West","Male","035","SA","C ","Full","Not Towing","Swerving","001","5062",,
"2017-123-27/05/2021","01",0,"SA","Station Wagon","2002","North","Male","064","SA","C ","Full","Not Towing","Entering Private Driveway","001","5031",,
"2017-123-27/05/2021","02",1,,"Pedal Cycle",,"North","Male","041",,,,,"Straight Ahead","001","XXXX",,
"2017-124-27/05/2021","01",0,"SA","Motor Cars - Sedan","2005","South West","Male","019","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2017-124-27/05/2021","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-125-27/05/2021","01",0,"SA","Station Wagon","2003","West","Male","071","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2017-125-27/05/2021","02",0,"SA","Station Wagon","2016","West","Female","023","SA","C ","Full","Not Towing","Straight Ahead","002","5041",,
"2017-126-27/05/2021","01",1,"SA","Station Wagon","2002","North","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","002","5049",,
"2017-126-27/05/2021","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-127-27/05/2021","01",0,"SA","Station Wagon","2007","South","Male","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5016",,
"2017-127-27/05/2021","02",0,,"Tree",,,,,,,,,,,,,
"2017-128-27/05/2021","01",0,"SA","Motor Cars - Sedan","2006","South West","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5074",,
"2017-128-27/05/2021","02",0,"SA","Motor Cars - Sedan","2011","North West","Male","060","SA","C ","Full","Not Towing","Left Turn","001","5068",,
"2017-128-27/05/2021","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-128-27/05/2021","04",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-129-27/05/2021","01",0,"SA","Motor Cars - Sedan","2012","South","Male","070","SA","C ","Full","Not Towing","Entering Private Driveway","001","5035",,
"2017-129-27/05/2021","02",0,,"Pedal Cycle",,"South","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2017-130-27/05/2021","01",0,"SA","Panel Van","2004","South East","Male","016","SA","XX","Unknown","Not Towing","Right Turn","004","5043",,
"2017-130-27/05/2021","02",0,"SA","Utility","2016","West","Male","037","SA","C ","Full","Not Towing","Stopped on Carriageway","002","XXXX",,
"2017-131-27/05/2021","01",0,"SA","Station Wagon","2009","South","Male","037","SA","C ","Full","Not Towing","Straight Ahead","001","5075",,
"2017-131-27/05/2021","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West",,,,,,"Unknown","Parked","000",,,
"2017-131-27/05/2021","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-131-27/05/2021","04",1,,"Pedestrian on Footpath/Carpark",,"Unknown","Female","053",,,,,"Other (e.g. Police on Traffic Control)",,"5087",,
"2017-132-27/05/2021","01",0,"SA","Utility","2016","East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","002","5085",,
"2017-132-27/05/2021","02",0,"SA","Motor Cars - Sedan","1995","East","Male","019","UNKNOWN","C ","Full","Not Towing","Stopped on Carriageway","001","5086",,
"2017-132-27/05/2021","03",0,"VIC","Motor Cars - Sedan","2015","East","Male","022","UNKNOWN","C ","Full","Not Towing","Stopped on Carriageway","001","5007",,
"2017-133-27/05/2021","01",1,"SA","Motor Cars - Sedan","2006","North East","Female","058","SA","C ","Full","Not Towing","Straight Ahead","001","5277",,
"2017-133-27/05/2021","02",0,"SA","Motor Cars - Sedan","2016","North East","Male","041","WA","C ","Full","Not Towing","Straight Ahead","005","XXXX",,
"2017-133-27/05/2021","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-134-27/05/2021","01",2,"VIC","Station Wagon","2011","South East","Male","020","VIC","C ","Learners","Not Towing","Straight Ahead","002","XXXX",,
"2017-134-27/05/2021","02",0,"SA","Station Wagon","2005","South West","Male","048","SA","HR","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-134-27/05/2021","03",0,"SA","Utility","2013","North West","Male","057","SA","HR","Full","Not Towing","Stopped on Carriageway","003","XXXX",,
"2017-135-27/05/2021","01",0,"SA","BDOUBLE - ROAD TRAIN","XXXX","South East","Male","042","SA","HC","Unlicenced",,"Right Turn","002","5291",,
"2017-135-27/05/2021","02",0,,"Traffic Signal Pole",,,,,,,,,,,,,
"2017-136-27/05/2021","01",0,"SA","Motor Cars - Sedan","2013","South","Female","048","SA","C ","Full","Not Towing","Straight Ahead","001","5125",,
"2017-136-27/05/2021","02",0,"SA","Motor Cars - Sedan","1997","South","Female","028","SA","C ","Full","Not Towing","Straight Ahead","004","5252",,
"2017-137-27/05/2021","01",0,"SA","Station Wagon","2011","East","Female","043","SA","C ","Full","Not Towing","Overtaking - on Right","002","5116",,
"2017-137-27/05/2021","02",0,"QLD","Station Wagon","2012","East","Male","052","UNKNOWN","C ","Full","Not Towing","U Turn","003","XXXX",,
"2017-138-27/05/2021","01",0,"SA","Motor Cars - Sedan","2000","South","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5072",,
"2017-138-27/05/2021","02",0,"SA","Motor Cars - Sedan","2007","South","Male","065","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5152",,
"2017-139-27/05/2021","01",0,"SA","Motor Cars - Sedan","2010","West","Female","057","SA","C ","Full","Not Towing","Straight Ahead","001","5082",,
"2017-139-27/05/2021","02",0,"SA","Utility","2012","South","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5082",,
"2017-140-27/05/2021","01",0,"SA","Station Wagon","2001","West","Male","023","SA","C ","Full","Not Towing","Straight Ahead","001","5008",,
"2017-140-27/05/2021","02",1,"SA","Utility","1995","East","Male","054","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2017-141-27/05/2021","01",0,"SA","Motor Cars - Sedan","2011","North West","Male","018","UNKNOWN","C ","Learners","Not Towing","Swerving","002","5109",,
"2017-141-27/05/2021","02",0,"SA","RIGID TRUCK LGE GE 4.5T","1999","North West","Male","068","SA","HR","Full","Not Towing","Straight Ahead","001","5024",,
"2017-142-27/05/2021","01",1,"SA","Utility","1997","East","Male","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5632",,
"2017-142-27/05/2021","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West",,,,,,"Unknown","Parked","000",,,
"2017-142-27/05/2021","03",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-143-27/05/2021","01",1,,"Pedal Cycle",,"North East","Male","019",,,,,"Straight Ahead","001","5015",,
"2017-143-27/05/2021","02",0,"SA","Motor Cars - Sedan","2007","North East","Female","049","SA","C ","Full","Not Towing","Swerving","001","5025",,
"2017-144-27/05/2021","01",0,"SA","Motor Cars - Sedan","2005","South East","Male","054","SA","C ","Full","Not Towing","Swerving","001","5070",,
"2017-144-27/05/2021","02",0,"SA","Motor Cars - Sedan","2016","South East","Male","072","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5086",,
"2017-144-27/05/2021","03",0,"SA","Station Wagon","2013","South East","Male","045","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2017-145-27/05/2021","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2014","West","Male","023","SA","HR","Full","Not Towing","Parked","001","5127",,
"2017-145-27/05/2021","02",0,"SA","Utility","1998","West","Male","041","SA","C ","Full","Not Towing","Straight Ahead","003","5064",,
"2017-146-27/05/2021","01",0,"SA","RIGID TRUCK LGE GE 4.5T","1998","South","Male","035","UNKNOWN","MC","Full","Not Towing","Straight Ahead","001","5087",,
"2017-146-27/05/2021","02",0,"FEDERAL","Motor Cars - Sedan","XXXX","North West","Male","036","UNKNOWN","XX","Unknown","Not Towing","Leaving Private Driveway","001","XXXX",,
"2017-147-27/05/2021","01",1,"SA","Motor Cycle","2015","South","Male","025","SA","MRR ","Full","Not Towing","Straight Ahead","001","5009",,
"2017-147-27/05/2021","02",0,,"Animal - Domestic - Not Ridden",,,,,,,,,,,,,
"2017-148-27/05/2021","01",0,"SA","Station Wagon","2008","South East","Male","042","SA","C ","Full","Not Towing","Leaving Private Driveway","004","5235",,
"2017-148-27/05/2021","02",1,,"Pedestrian on Footpath/Carpark",,"South West","Male","079",,,,,"Walking on Footpath",,"5086",,
"2017-149-27/05/2021","01",0,"SA","Motor Cars - Sedan","2015","North West","Female","032","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5074",,
"2017-149-27/05/2021","02",0,"SA","SEMI TRAILER","1995","North West","Male","046","SA","MC","Full","Trailer","Swerving","001","5114",,
"2017-150-27/05/2021","01",0,"SA","Motor Cars - Sedan","2013","West","Female","062","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5112",,
"2017-150-27/05/2021","02",0,"SA","Utility","2008","West","Male","019","UNKNOWN","C ","Probationary","Not Towing","Straight Ahead","001","XXXX",,
"2017-151-27/05/2021","01",0,"SA","Motor Cars - Sedan","1998","North","Male","021","SA","C ","Full","Not Towing","Straight Ahead","002","5086","Y",
"2017-152-27/05/2021","01",1,"SA","Motor Cycle","2015","North","Male","023","SA","MCR ","Full","Not Towing","Right Turn","001","XXXX","Y",
"2017-153-27/05/2021","01",0,"SA","Motor Cars - Sedan","2003","South East","Male","040","SA","C ","Full","Not Towing","Straight Ahead","001","5461","Y",
"2017-154-27/05/2021","01",1,"SA","Motor Cars - Sedan","2003","South East","Female","050","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-154-27/05/2021","02",1,"SA","Motor Cars - Sedan","2013","South","Female","091","SA","C ","Full","Not Towing","Right Turn","001","XXXX",,
"2017-155-27/05/2021","01",0,"SA","Motor Cars - Sedan","2007","North West","Female","018","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-155-27/05/2021","02",0,"SA","Utility","2003","South East","Male","047","SA","C ","Full","Not Towing","Right Turn","001","XXXX",,
"2017-156-27/05/2021","01",1,"SA","Station Wagon","2006","North","Male","045","SA","XX","Unlicenced","Not Towing","Straight Ahead","001","5163",,
"2017-156-27/05/2021","02",1,"SA","Motor Cars - Sedan","2005","South","Female","024","SA","C ","Full","Not Towing","Straight Ahead","001","5046",,
"2017-157-27/05/2021","01",0,"SA","Motor Cars - Sedan","2006","South","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5035",,
"2017-157-27/05/2021","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2017-158-27/05/2021","01",0,"SA","Motor Cars - Sedan","2014","North","Female","061","SA","C ","Full","Not Towing","Straight Ahead","001","5109",,
"2017-158-27/05/2021","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2017-159-27/05/2021","01",1,"SA","Motor Cars - Sedan","2013","South","Male","025","SA","C ","Full","Not Towing","Straight Ahead","002","5011",,
"2017-159-27/05/2021","02",0,"SA","Motor Cars - Sedan","1998","South","Male","044","SA","C ","Full","Not Towing","Entering Private Driveway","001","5012",,
"2017-160-27/05/2021","01",1,"SA","Motor Cycle","2004","South East","Male","040","SA","MRR ","Full","Not Towing","Swerving","001","XXXX","Y",
